Student_ID,Degree_ID,Intake,Gender,Current_Year,Current_Semester,Previous_SGPA,Current_SGPA,Repeated_Courses,Next_SGPA
S0833,D002,39,Female,2,3,3.6812,3.7125,0,3.6176
S0833,D002,39,Female,2,4,3.7125,3.6176,0,3.7583
S0833,D002,39,Female,3,5,3.6176,3.7583,0,3.5808
S0833,D002,39,Female,3,6,3.7583,3.5808,0,3.7444
S0837,D005,39,Male,1,2,3.1294,2.9938,0,3.5842
S0837,D005,39,Male,2,3,2.9938,3.5842,0,3.1812
S0837,D005,39,Male,2,4,3.5842,3.1812,0,2.7286
S0837,D005,39,Male,3,5,3.1812,2.7286,0,3.3
S0837,D005,39,Male,3,6,2.7286,3.3,0,3.4708
S0837,D005,39,Male,4,7,3.3,3.4708,0,3.0667
S0838,D002,41,Male,1,2,2.2882,2.275,1,2.725
S0839,D003,40,Male,1,2,3.9471,3.7333,0,3.92
S0839,D003,40,Male,2,3,3.7333,3.92,0,3.8765
S0839,D003,40,Male,2,4,3.92,3.8765,0,3.928
S0840,D001,40,Female,1,2,2.8882,3.2438,0,2.825
S0840,D001,40,Female,2,3,3.2438,2.825,0,2.9588
S0840,D001,40,Female,2,4,2.825,2.9588,0,3.025
S0842,D004,41,Male,1,2,3.7923,3.5176,0,3.2
S0842,D004,41,Male,2,3,3.5176,3.2,0,3.1636
S0844,D004,41,Female,1,2,3.2923,3.5529,0,3.9067
S0844,D004,41,Female,2,3,3.5529,3.9067,0,3.0909
S0846,D003,41,Male,1,2,3.9118,3.7833,0,3.78
S0848,D002,41,Male,1,2,2.0588,2.2,3,1.875
S0850,D005,39,Male,1,2,3.3471,2.7062,0,2.9421
S0850,D005,39,Male,2,3,2.7062,2.9421,0,2.8312
S0850,D005,39,Male,2,4,2.9421,2.8312,0,2.7
S0850,D005,39,Male,3,5,2.8312,2.7,0,2.7
S0850,D005,39,Male,3,6,2.7,2.7,0,2.8292
S0852,D002,39,Male,1,2,3.3,3.5188,0,3.3375
S0852,D002,39,Male,2,3,3.5188,3.3375,0,3.3059
S0852,D002,39,Male,2,4,3.3375,3.3059,0,3.75
S0852,D002,39,Male,3,5,3.3059,3.75,0,3.6231
S0852,D002,39,Male,3,6,3.75,3.6231,0,3.7778
S0852,D002,39,Male,4,7,3.6231,3.7778,0,3.82
S0853,D005,41,Male,1,2,2.9412,3.2438,0,3.0263
S0853,D005,41,Male,2,3,3.2438,3.0263,0,2.8312
S0855,D001,41,Male,1,2,3.9824,4.0,0,4.0
S0856,D002,41,Male,1,2,3.4882,3.6188,0,3.75
S0857,D002,41,Female,1,2,3.6882,3.8625,0,3.625
S0858,D002,40,Female,1,2,2.9471,2.725,0,2.6125
S0858,D002,40,Female,2,3,2.725,2.6125,0,2.5118
S0858,D002,40,Female,2,4,2.6125,2.5118,0,2.8667
S0859,D002,40,Male,1,2,3.8412,3.6812,0,3.625
S0859,D002,40,Male,2,3,3.6812,3.625,0,3.9118
S0859,D002,40,Male,2,4,3.625,3.9118,0,3.7
S0859,D002,40,Male,3,5,3.9118,3.7,0,3.9
S0860,D001,40,Female,1,2,3.8235,3.8562,0,3.8375
S0860,D001,40,Female,2,3,3.8562,3.8375,0,3.5471
S0860,D001,40,Female,2,4,3.8375,3.5471,0,3.95
S0861,D003,39,Male,1,2,2.7647,2.8,1,2.8333
S0861,D003,39,Male,2,3,2.8,2.8333,2,2.6941
S0861,D003,39,Male,2,4,2.8333,2.6941,3,2.22
S0861,D003,39,Male,3,5,2.6941,2.22,5,2.4957
S0861,D003,39,Male,3,6,2.22,2.4957,7,2.119
S0862,D002,41,Female,1,2,3.6118,3.6688,0,3.8375
S0862,D002,41,Female,2,3,3.6688,3.8375,0,3.3059
S0863,D001,40,Male,1,2,3.3588,3.3125,0,3.375
S0863,D001,40,Male,2,3,3.3125,3.375,0,3.4176
S0863,D001,40,Male,2,4,3.375,3.4176,0,3.4083
S0864,D005,41,Male,1,2,3.6706,3.7,0,3.7263
S0864,D005,41,Male,2,3,3.7,3.7263,0,3.8688
S0865,D005,41,Male,1,2,3.3941,2.9375,0,3.4263
S0866,D002,41,Male,1,2,3.3176,3.3438,0,3.55
S0866,D002,41,Male,2,3,3.3438,3.55,0,3.3059
S0868,D001,39,Male,1,2,3.7059,3.6312,0,3.625
S0868,D001,39,Male,2,3,3.6312,3.625,0,3.7706
S0868,D001,39,Male,2,4,3.625,3.7706,0,3.8917
S0868,D001,39,Male,3,5,3.7706,3.8917,0,3.6
S0868,D001,39,Male,3,6,3.8917,3.6,0,3.4
S0868,D001,39,Male,4,7,3.6,3.4,0,3.22
S0870,D001,40,Female,1,2,4.0,3.6875,0,3.7875
S0870,D001,40,Female,2,3,3.6875,3.7875,0,3.9176
S0870,D001,40,Female,2,4,3.7875,3.9176,0,3.975
S0871,D001,41,Male,1,2,3.4235,3.8125,0,3.375
S0872,D003,41,Female,1,2,3.4941,3.8556,0,3.7667
S0875,D003,40,Male,1,2,2.9412,2.6889,1,2.1667
S0875,D003,40,Male,2,3,2.6889,2.1667,2,3.2353
S0875,D003,40,Male,2,4,2.1667,3.2353,3,3.3
S0878,D004,39,Male,1,2,2.0692,2.5059,1,2.8067
S0878,D004,39,Male,2,3,2.5059,2.8067,2,2.3
S0878,D004,39,Male,2,4,2.8067,2.3,3,2.4053
S0878,D004,39,Male,3,5,2.3,2.4053,4,2.519
S0878,D004,39,Male,3,6,2.4053,2.519,5,2.8615
S0880,D005,40,Female,1,2,3.7941,3.7438,0,3.6842
S0880,D005,40,Female,2,3,3.7438,3.6842,0,3.9625
S0880,D005,40,Female,2,4,3.6842,3.9625,0,3.8143
S0880,D005,40,Female,3,5,3.9625,3.8143,0,3.3
S0881,D002,41,Male,1,2,3.9176,3.8688,0,3.7125
S0885,D001,41,Male,1,2,3.6353,3.6938,0,3.425
S0885,D001,41,Male,2,3,3.6938,3.425,0,3.0824
S0886,D005,39,Female,1,2,3.8824,3.7562,0,4.0
S0886,D005,39,Female,2,3,3.7562,4.0,0,3.875
S0886,D005,39,Female,2,4,4.0,3.875,0,3.6714
S0886,D005,39,Female,3,5,3.875,3.6714,0,4.0
S0886,D005,39,Female,3,6,3.6714,4.0,0,3.9625
S0886,D005,39,Female,4,7,4.0,3.9625,0,3.6667
S0888,D002,40,Female,1,2,3.1588,2.7812,0,3.05
S0888,D002,40,Female,2,3,2.7812,3.05,0,2.4588
S0888,D002,40,Female,2,4,3.05,2.4588,0,3.0417
S0888,D002,40,Female,3,5,2.4588,3.0417,0,3.0192
S0890,D003,41,Female,1,2,3.0294,3.0778,0,2.6867
S0890,D003,41,Female,2,3,3.0778,2.6867,0,3.0882
S0893,D001,41,Male,1,2,1.7235,1.8,1,2.1625
S0893,D001,41,Male,2,3,1.8,2.1625,2,1.8706
S0894,D001,40,Female,1,2,3.7824,3.4562,0,3.675
S0894,D001,40,Female,2,3,3.4562,3.675,0,3.4765
S0894,D001,40,Female,2,4,3.675,3.4765,0,3.8083
S0894,D001,40,Female,3,5,3.4765,3.8083,0,3.74
S0895,D001,41,Female,1,2,2.8235,3.075,2,3.0375
S0895,D001,41,Female,2,3,3.075,3.0375,3,3.0882
S0896,D003,39,Male,1,2,3.0412,3.0,0,2.96
S0896,D003,39,Male,2,3,3.0,2.96,0,3.2118
S0896,D003,39,Male,2,4,2.96,3.2118,0,3.016
S0896,D003,39,Male,3,5,3.2118,3.016,0,3.2348
S0896,D003,39,Male,3,6,3.016,3.2348,0,3.2333
S0896,D003,39,Male,4,7,3.2348,3.2333,0,2.58
S0899,D002,39,Male,1,2,3.6294,3.5562,0,3.7
S0899,D002,39,Male,2,3,3.5562,3.7,0,3.7824
S0899,D002,39,Male,2,4,3.7,3.7824,0,3.5333
S0899,D002,39,Male,3,5,3.7824,3.5333,0,3.8192
S0899,D002,39,Male,3,6,3.5333,3.8192,0,3.6556
S0899,D002,39,Male,4,7,3.8192,3.6556,0,3.88
S0901,D001,41,Male,1,2,3.1824,3.6375,0,3.5875
S0901,D001,41,Male,2,3,3.6375,3.5875,0,3.3647
S0902,D001,39,Male,1,2,3.8059,3.7875,0,3.7125
S0902,D001,39,Male,2,3,3.7875,3.7125,0,3.6294
S0902,D001,39,Male,2,4,3.7125,3.6294,0,3.6667
S0902,D001,39,Male,3,5,3.6294,3.6667,0,3.78
S0902,D001,39,Male,3,6,3.6667,3.78,0,3.55
S0903,D002,40,Male,1,2,3.8824,3.9062,0,4.0
S0903,D002,40,Male,2,3,3.9062,4.0,0,3.8235
S0903,D002,40,Male,2,4,4.0,3.8235,0,3.925
S0904,D001,40,Male,1,2,3.2,2.9062,0,2.7125
S0904,D001,40,Male,2,3,2.9062,2.7125,0,3.0765
S0904,D001,40,Male,2,4,2.7125,3.0765,0,2.925
S0904,D001,40,Male,3,5,3.0765,2.925,1,3.228
S0907,D003,40,Male,1,2,3.2471,3.1444,0,2.6067
S0907,D003,40,Male,2,3,3.1444,2.6067,0,2.8471
S0907,D003,40,Male,2,4,2.6067,2.8471,0,3.14
S0908,D001,41,Female,1,2,4.0,4.0,0,4.0
S0909,D003,40,Male,1,2,3.9176,3.9222,0,4.0
S0909,D003,40,Male,2,3,3.9222,4.0,0,4.0
S0909,D003,40,Male,2,4,4.0,4.0,0,4.0
S0911,D003,41,Male,1,2,3.4471,3.8222,0,3.4733
S0912,D005,40,Male,1,2,3.1176,3.2063,0,2.8895
S0912,D005,40,Male,2,3,3.2063,2.8895,0,3.0
S0912,D005,40,Male,2,4,2.8895,3.0,0,3.5071
S0913,D003,39,Male,1,2,3.3294,3.4333,0,3.1733
S0913,D003,39,Male,2,3,3.4333,3.1733,0,2.6941
S0913,D003,39,Male,2,4,3.1733,2.6941,0,3.008
S0913,D003,39,Male,3,5,2.6941,3.008,1,3.4783
S0913,D003,39,Male,3,6,3.008,3.4783,2,3.2476
S0916,D002,39,Male,1,2,2.4647,2.8688,2,3.2125
S0916,D002,39,Male,2,3,2.8688,3.2125,3,2.8882
S0916,D002,39,Male,2,4,3.2125,2.8882,4,2.3917
S0916,D002,39,Male,3,5,2.8882,2.3917,5,2.7115
S0916,D002,39,Male,3,6,2.3917,2.7115,6,2.7889
S0917,D001,40,Male,1,2,3.9176,3.6938,0,3.5375
S0917,D001,40,Male,2,3,3.6938,3.5375,0,3.6588
S0917,D001,40,Male,2,4,3.5375,3.6588,0,3.5083
S0917,D001,40,Male,3,5,3.6588,3.5083,0,3.528
S0918,D003,39,Female,1,2,3.4529,3.2389,0,3.06
S0918,D003,39,Female,2,3,3.2389,3.06,0,3.5529
S0918,D003,39,Female,2,4,3.06,3.5529,0,3.516
S0918,D003,39,Female,3,5,3.5529,3.516,0,3.0652
S0918,D003,39,Female,3,6,3.516,3.0652,0,3.3905
S0918,D003,39,Female,4,7,3.0652,3.3905,0,3.6
S0919,D005,41,Male,1,2,2.9529,2.625,0,2.6105
S0919,D005,41,Male,2,3,2.625,2.6105,1,2.6812
S0921,D002,40,Male,1,2,3.8471,3.8312,0,3.625
S0921,D002,40,Male,2,3,3.8312,3.625,0,3.8647
S0921,D002,40,Male,2,4,3.625,3.8647,0,3.6417
S0923,D004,40,Male,1,2,2.7,3.0824,0,2.34
S0923,D004,40,Male,2,3,3.0824,2.34,0,2.4273
S0923,D004,40,Male,2,4,2.34,2.4273,0,2.7579
S0924,D005,39,Male,1,2,3.9118,3.6812,0,3.7947
S0924,D005,39,Male,2,3,3.6812,3.7947,0,3.75
S0924,D005,39,Male,2,4,3.7947,3.75,0,3.6286
S0924,D005,39,Male,3,5,3.75,3.6286,0,3.7
S0924,D005,39,Male,3,6,3.6286,3.7,0,3.8875
S0925,D002,41,Male,1,2,1.8118,2.4,4,2.1375
S0925,D002,41,Male,2,3,2.4,2.1375,6,2.3765
S0926,D002,39,Male,1,2,3.8882,4.0,0,3.9625
S0926,D002,39,Male,2,3,4.0,3.9625,0,3.7941
S0926,D002,39,Male,2,4,3.9625,3.7941,0,3.8833
S0926,D002,39,Male,3,5,3.7941,3.8833,0,3.8423
S0926,D002,39,Male,3,6,3.8833,3.8423,0,3.8111
S0926,D002,39,Male,4,7,3.8423,3.8111,0,4.0
S0927,D003,41,Female,1,2,3.8765,3.6167,0,3.8667
S0928,D002,41,Male,1,2,3.5235,3.6375,0,3.5875
S0928,D002,41,Male,2,3,3.6375,3.5875,0,3.6294
S0931,D001,40,Male,1,2,3.8353,3.9375,0,3.8
S0931,D001,40,Male,2,3,3.9375,3.8,0,4.0
S0931,D001,40,Male,2,4,3.8,4.0,0,3.725
S0932,D002,41,Male,1,2,1.8,2.4438,2,2.25
S0933,D005,39,Male,1,2,3.2765,3.3688,0,2.8263
S0933,D005,39,Male,2,3,3.3688,2.8263,0,3.2188
S0933,D005,39,Male,2,4,2.8263,3.2188,0,3.1214
S0933,D005,39,Male,3,5,3.2188,3.1214,0,2.3
S0933,D005,39,Male,3,6,3.1214,2.3,0,3.55
S0933,D005,39,Male,4,7,2.3,3.55,0,3.5067
S0936,D003,41,Male,1,2,3.5118,3.6389,0,3.3933
S0937,D003,41,Male,1,2,3.7941,3.8444,0,3.9067
S0937,D003,41,Male,2,3,3.8444,3.9067,0,3.9471
S0939,D005,39,Male,1,2,3.5824,3.525,0,3.5842
S0939,D005,39,Male,2,3,3.525,3.5842,0,3.7438
S0939,D005,39,Male,2,4,3.5842,3.7438,0,3.3
S0939,D005,39,Male,3,5,3.7438,3.3,0,3.7
S0939,D005,39,Male,3,6,3.3,3.7,0,3.4917
S0939,D005,39,Male,4,7,3.7,3.4917,0,3.5067
S0940,D001,40,Female,1,2,3.0765,2.9187,0,3.2125
S0940,D001,40,Female,2,3,2.9187,3.2125,0,3.0353
S0940,D001,40,Female,2,4,3.2125,3.0353,0,3.2
S0940,D001,40,Female,3,5,3.0353,3.2,0,3.156
S0941,D001,39,Male,1,2,3.3059,3.3625,0,3.0625
S0941,D001,39,Male,2,3,3.3625,3.0625,0,3.4059
S0941,D001,39,Male,2,4,3.0625,3.4059,0,3.1583
S0941,D001,39,Male,3,5,3.4059,3.1583,0,3.176
S0941,D001,39,Male,3,6,3.1583,3.176,0,3.2625
S0941,D001,39,Male,4,7,3.176,3.2625,0,2.58
S0942,D005,41,Male,1,2,4.0,3.9438,0,4.0
S0943,D001,40,Male,1,2,3.8294,3.8375,0,4.0
S0943,D001,40,Male,2,3,3.8375,4.0,0,3.8294
S0943,D001,40,Male,2,4,4.0,3.8294,0,3.8417
S0944,D002,41,Male,1,2,3.1353,3.625,0,3.2125
S0944,D002,41,Male,2,3,3.625,3.2125,0,3.1941
S0945,D001,40,Male,1,2,2.5118,1.9812,1,1.925
S0945,D001,40,Male,2,3,1.9812,1.925,2,2.3353
S0945,D001,40,Male,2,4,1.925,2.3353,3,1.775
S0946,D005,41,Male,1,2,3.7,3.9062,0,3.7474
S0946,D005,41,Male,2,3,3.9062,3.7474,0,3.325
S0948,D005,39,Male,1,2,3.4118,3.4438,0,3.0632
S0948,D005,39,Male,2,3,3.4438,3.0632,0,3.2812
S0948,D005,39,Male,2,4,3.0632,3.2812,0,3.5929
S0948,D005,39,Male,3,5,3.2812,3.5929,0,4.0
S0948,D005,39,Male,3,6,3.5929,4.0,0,3.3292
S0948,D005,39,Male,4,7,4.0,3.3292,0,3.3867
S0949,D001,40,Male,1,2,3.7235,3.3188,0,3.8375
S0949,D001,40,Male,2,3,3.3188,3.8375,0,3.6294
S0949,D001,40,Male,2,4,3.8375,3.6294,0,3.8333
S0949,D001,40,Male,3,5,3.6294,3.8333,0,3.672
S0950,D002,41,Female,1,2,3.3882,3.0875,0,2.625
S0950,D002,41,Female,2,3,3.0875,2.625,0,3.5059
S0951,D002,39,Male,1,2,3.8353,3.3812,0,3.8
S0951,D002,39,Male,2,3,3.3812,3.8,0,3.4412
S0951,D002,39,Male,2,4,3.8,3.4412,0,3.7333
S0951,D002,39,Male,3,5,3.4412,3.7333,0,3.45
S0951,D002,39,Male,3,6,3.7333,3.45,0,3.7444
S0951,D002,39,Male,4,7,3.45,3.7444,0,3.72
S0953,D001,40,Male,1,2,3.2941,3.525,0,3.625
S0953,D001,40,Male,2,3,3.525,3.625,0,3.1059
S0953,D001,40,Male,2,4,3.625,3.1059,0,3.1083
S0954,D004,40,Male,1,2,2.9615,2.7118,1,2.24
S0954,D004,40,Male,2,3,2.7118,2.24,2,3.1273
S0954,D004,40,Male,2,4,2.24,3.1273,3,2.3316
S0955,D002,39,Male,1,2,3.5471,3.3625,0,3.625
S0955,D002,39,Male,2,3,3.3625,3.625,0,3.7824
S0955,D002,39,Male,2,4,3.625,3.7824,0,3.3833
S0955,D002,39,Male,3,5,3.7824,3.3833,0,3.5692
S0955,D002,39,Male,3,6,3.3833,3.5692,0,3.7333
S0955,D002,39,Male,4,7,3.5692,3.7333,0,3.72
S0958,D001,41,Male,1,2,3.7,3.9438,0,3.75
S0959,D001,41,Male,1,2,3.9647,4.0,0,3.9625
S0959,D001,41,Male,2,3,4.0,3.9625,0,4.0
S0960,D004,39,Female,1,2,3.2692,3.1706,0,3.6067
S0960,D004,39,Female,2,3,3.1706,3.6067,0,3.7636
S0960,D004,39,Female,2,4,3.6067,3.7636,0,3.5211
S0960,D004,39,Female,3,5,3.7636,3.5211,0,3.7333
S0960,D004,39,Female,3,6,3.5211,3.7333,0,3.5692
S0961,D002,41,Male,1,2,2.9824,2.95,0,3.1375
S0961,D002,41,Male,2,3,2.95,3.1375,0,3.4235
S0962,D001,40,Male,1,2,3.8118,3.5875,0,3.85
S0962,D001,40,Male,2,3,3.5875,3.85,0,3.6059
S0962,D001,40,Male,2,4,3.85,3.6059,0,3.6083
S0962,D001,40,Male,3,5,3.6059,3.6083,0,3.84
S0964,D001,40,Female,1,2,2.3059,2.1188,3,2.3625
S0964,D001,40,Female,2,3,2.1188,2.3625,5,2.4294
S0964,D001,40,Female,2,4,2.3625,2.4294,7,2.5
S0965,D005,41,Male,1,2,2.4412,2.6125,2,2.4421
S0965,D005,41,Male,2,3,2.6125,2.4421,4,2.85
S0966,D005,39,Male,1,2,3.4765,3.625,0,3.7474
S0966,D005,39,Male,2,3,3.625,3.7474,0,3.8312
S0966,D005,39,Male,2,4,3.7474,3.8312,0,3.6143
S0966,D005,39,Male,3,5,3.8312,3.6143,0,3.3
S0966,D005,39,Male,3,6,3.6143,3.3,0,3.5542
S0967,D004,40,Female,1,2,3.9538,4.0,0,3.8
S0967,D004,40,Female,2,3,4.0,3.8,0,3.9455
S0967,D004,40,Female,2,4,3.8,3.9455,0,3.8895
S0967,D004,40,Female,3,5,3.9455,3.8895,0,4.0
S0968,D003,39,Male,1,2,3.0765,3.6944,0,3.4667
S0968,D003,39,Male,2,3,3.6944,3.4667,0,3.4765
S0968,D003,39,Male,2,4,3.4667,3.4765,0,3.4
S0968,D003,39,Male,3,5,3.4765,3.4,0,3.3565
S0968,D003,39,Male,3,6,3.4,3.3565,0,3.5571
S0969,D002,41,Male,1,2,3.1824,3.3812,0,3.45
S0970,D001,40,Male,1,2,3.8412,3.3625,0,3.625
S0970,D001,40,Male,2,3,3.3625,3.625,0,3.7412
S0970,D001,40,Male,2,4,3.625,3.7412,0,3.5583
S0970,D001,40,Male,3,5,3.7412,3.5583,0,3.616
S0971,D004,39,Female,1,2,3.4538,3.5059,0,3.5667
S0971,D004,39,Female,2,3,3.5059,3.5667,0,3.6273
S0971,D004,39,Female,2,4,3.5667,3.6273,0,3.2526
S0971,D004,39,Female,3,5,3.6273,3.2526,0,3.3381
S0971,D004,39,Female,3,6,3.2526,3.3381,0,3.5385
S0971,D004,39,Female,4,7,3.3381,3.5385,0,4.0
S0972,D004,40,Male,1,2,3.4538,3.2824,0,3.0333
S0972,D004,40,Male,2,3,3.2824,3.0333,0,3.3182
S0972,D004,40,Male,2,4,3.0333,3.3182,0,3.0368
S0972,D004,40,Male,3,5,3.3182,3.0368,0,2.6381
S0973,D005,39,Male,1,2,3.8765,3.2688,0,3.3263
S0973,D005,39,Male,2,3,3.2688,3.3263,0,3.525
S0973,D005,39,Male,2,4,3.3263,3.525,0,3.5286
S0973,D005,39,Male,3,5,3.525,3.5286,0,3.0
S0973,D005,39,Male,3,6,3.5286,3.0,0,3.5458
S0973,D005,39,Male,4,7,3.0,3.5458,0,3.1467
S0975,D003,41,Female,1,2,2.8471,3.3167,0,2.8467
S0977,D002,41,Female,1,2,3.6471,3.6875,0,3.55
S0977,D002,41,Female,2,3,3.6875,3.55,0,3.6706
S0978,D002,40,Female,1,2,3.5765,3.7688,0,3.925
S0978,D002,40,Female,2,3,3.7688,3.925,0,3.6588
S0978,D002,40,Female,2,4,3.925,3.6588,0,3.7
S0980,D005,41,Female,1,2,4.0,3.9438,0,3.7053
S0980,D005,41,Female,2,3,3.9438,3.7053,0,4.0
S0981,D001,41,Female,1,2,1.7471,2.1938,2,2.325
S0981,D001,41,Female,2,3,2.1938,2.325,4,2.0176
S0982,D005,41,Male,1,2,3.1294,3.1938,0,3.0947
S0982,D005,41,Male,2,3,3.1938,3.0947,0,2.9812
S0983,D005,39,Male,1,2,2.4118,2.775,0,2.4263
S0983,D005,39,Male,2,3,2.775,2.4263,0,2.5562
S0983,D005,39,Male,2,4,2.4263,2.5562,0,2.7286
S0983,D005,39,Male,3,5,2.5562,2.7286,1,3.0
S0983,D005,39,Male,3,6,2.7286,3.0,2,3.075
S0984,D002,41,Male,1,2,3.3941,3.0625,0,3.7125
S0985,D001,41,Female,1,2,3.6235,3.05,0,3.5375
S0986,D001,41,Male,1,2,3.7353,3.8188,0,3.375
S0987,D002,39,Male,1,2,2.6647,2.6875,0,3.0
S0987,D002,39,Male,2,3,2.6875,3.0,0,2.9824
S0987,D002,39,Male,2,4,3.0,2.9824,0,2.8667
S0987,D002,39,Male,3,5,2.9824,2.8667,0,2.9885
S0987,D002,39,Male,3,6,2.8667,2.9885,0,3.0
S0987,D002,39,Male,4,7,2.9885,3.0,0,2.74
S0989,D002,40,Female,1,2,2.7176,3.175,0,2.8875
S0989,D002,40,Female,2,3,3.175,2.8875,0,2.8824
S0989,D002,40,Female,2,4,2.8875,2.8824,0,2.65
S0991,D001,39,Female,1,2,2.8059,2.4562,2,2.9875
S0991,D001,39,Female,2,3,2.4562,2.9875,3,2.9706
S0991,D001,39,Female,2,4,2.9875,2.9706,4,2.8917
S0991,D001,39,Female,3,5,2.9706,2.8917,5,2.864
S0991,D001,39,Female,3,6,2.8917,2.864,6,2.4125
S0991,D001,39,Female,4,7,2.864,2.4125,7,1.88
S0992,D002,39,Male,1,2,3.7,3.725,0,3.75
S0992,D002,39,Male,2,3,3.725,3.75,0,3.4706
S0992,D002,39,Male,2,4,3.75,3.4706,0,3.6333
S0992,D002,39,Male,3,5,3.4706,3.6333,0,3.6615
S0992,D002,39,Male,3,6,3.6333,3.6615,0,3.8222
S0992,D002,39,Male,4,7,3.6615,3.8222,0,4.0
S0993,D004,40,Female,1,2,3.1846,3.4412,0,3.74
S0993,D004,40,Female,2,3,3.4412,3.74,0,3.5818
S0993,D004,40,Female,2,4,3.74,3.5818,0,3.5158
S0993,D004,40,Female,3,5,3.5818,3.5158,0,3.6286
S0995,D003,41,Male,1,2,3.8941,3.55,0,3.8267
S0995,D003,41,Male,2,3,3.55,3.8267,0,3.5706
S0997,D001,40,Male,1,2,2.3882,2.5,0,3.125
S0997,D001,40,Male,2,3,2.5,3.125,0,2.8
S0997,D001,40,Male,2,4,3.125,2.8,0,2.5417
S0998,D001,40,Female,1,2,3.0529,3.2063,0,2.5
S0998,D001,40,Female,2,3,3.2063,2.5,0,3.1588
S0998,D001,40,Female,2,4,2.5,3.1588,1,2.6917
S0999,D001,39,Male,1,2,3.7588,3.8125,0,3.8375
S0999,D001,39,Male,2,3,3.8125,3.8375,0,3.6
S0999,D001,39,Male,2,4,3.8375,3.6,0,3.5167
S0999,D001,39,Male,3,5,3.6,3.5167,0,3.772
S0999,D001,39,Male,3,6,3.5167,3.772,0,3.675
S1001,D002,39,Male,1,2,2.8,2.45,0,2.925
S1001,D002,39,Male,2,3,2.45,2.925,0,2.6235
S1001,D002,39,Male,2,4,2.925,2.6235,0,3.0417
S1001,D002,39,Male,3,5,2.6235,3.0417,0,3.1115
S1001,D002,39,Male,3,6,3.0417,3.1115,0,2.6333
S1003,D001,41,Female,1,2,3.7,3.775,0,3.6375
S1004,D003,41,Male,1,2,3.2765,3.3278,0,3.4133
S1005,D001,40,Male,1,2,2.8412,2.7875,0,2.55
S1005,D001,40,Male,2,3,2.7875,2.55,0,2.2706
S1005,D001,40,Male,2,4,2.55,2.2706,1,2.6417
S1007,D005,41,Male,1,2,3.3294,3.3875,0,3.7211
S1008,D001,41,Female,1,2,3.4176,2.7625,0,3.1375
S1010,D001,39,Male,1,2,3.8353,3.8188,0,3.9125
S1010,D001,39,Male,2,3,3.8188,3.9125,0,4.0
S1010,D001,39,Male,2,4,3.9125,4.0,0,3.8083
S1010,D001,39,Male,3,5,4.0,3.8083,0,3.872
S1010,D001,39,Male,3,6,3.8083,3.872,0,3.7125
S1010,D001,39,Male,4,7,3.872,3.7125,0,4.0
S1012,D003,39,Male,1,2,3.5059,3.2778,0,3.7333
S1012,D003,39,Male,2,3,3.2778,3.7333,0,3.7529
S1012,D003,39,Male,2,4,3.7333,3.7529,0,3.608
S1012,D003,39,Male,3,5,3.7529,3.608,0,3.4391
S1012,D003,39,Male,3,6,3.608,3.4391,0,3.6714
S1012,D003,39,Male,4,7,3.4391,3.6714,0,3.0
S1013,D002,40,Male,1,2,3.4412,3.05,0,3.4625
S1013,D002,40,Male,2,3,3.05,3.4625,0,2.9412
S1013,D002,40,Male,2,4,3.4625,2.9412,0,3.4417
S1014,D001,41,Male,1,2,3.7294,3.5938,0,3.7
S1017,D005,40,Male,1,2,3.9647,3.8688,0,3.8579
S1017,D005,40,Male,2,3,3.8688,3.8579,0,3.7688
S1017,D005,40,Male,2,4,3.8579,3.7688,0,3.9357
S1017,D005,40,Male,3,5,3.7688,3.9357,0,4.0
S1020,D003,41,Male,1,2,3.7882,3.8389,0,3.7867
S1022,D005,40,Male,1,2,3.4059,2.9688,0,3.0947
S1022,D005,40,Male,2,3,2.9688,3.0947,0,3.2812
S1022,D005,40,Male,2,4,3.0947,3.2812,0,3.4929
S1022,D005,40,Male,3,5,3.2812,3.4929,0,2.7
S1023,D002,41,Male,1,2,3.0882,3.4938,2,3.1625
S1023,D002,41,Male,2,3,3.4938,3.1625,3,2.9941
S1024,D003,41,Male,1,2,4.0,3.95,0,3.8267
S1026,D002,41,Female,1,2,3.4882,3.7125,0,3.725
S1026,D002,41,Female,2,3,3.7125,3.725,0,3.7588
S1029,D001,41,Male,1,2,3.1235,2.7812,0,3.0
S1029,D001,41,Male,2,3,2.7812,3.0,0,2.7176
S1030,D002,41,Male,1,2,3.5294,3.9438,0,3.625
S1030,D002,41,Male,2,3,3.9438,3.625,0,3.3176
S1031,D001,41,Male,1,2,3.4471,3.1125,0,3.1375
S1031,D001,41,Male,2,3,3.1125,3.1375,0,2.9471
S1033,D001,41,Male,1,2,2.9529,3.1938,0,3.2125
S1034,D001,41,Male,1,2,3.7647,3.775,0,3.7625
S1035,D003,39,Female,1,2,3.3176,3.5611,0,3.4867
S1035,D003,39,Female,2,3,3.5611,3.4867,0,3.2765
S1035,D003,39,Female,2,4,3.4867,3.2765,0,3.256
S1035,D003,39,Female,3,5,3.2765,3.256,0,3.4174
S1035,D003,39,Female,3,6,3.256,3.4174,0,3.5524
S1035,D003,39,Female,4,7,3.4174,3.5524,0,4.0
S1036,D004,41,Male,1,2,3.3231,3.1882,0,3.7467
S1036,D004,41,Male,2,3,3.1882,3.7467,0,3.7091
S1038,D005,41,Male,1,2,3.7588,3.8188,0,3.7632
S1040,D005,41,Female,1,2,3.7882,3.8125,0,3.3842
