Result_ID,Student_ID,Course_Code,Academic_Year,Semester,Attempt,Marks,Grade,Grade_Point,Result_Status
R014065,S0418,CS11021,1,1,1,84,A,4.0,Pass
R014066,S0418,CS11032,1,1,1,78,A,4.0,Pass
R014067,S0418,COE11013,1,1,1,60,B,3.0,Pass
R014068,S0418,CS11042,1,1,1,77,A,4.0,Pass
R014069,S0418,SE11012,1,1,1,75,A,4.0,Pass
R014070,S0418,CM11033,1,1,1,68,B+,3.3,Pass
R014071,S0418,CM11102,1,1,1,73,A-,3.7,Pass
R014072,S0418,DL1132,1,1,1,77,A,4.0,Pass
R014073,S0418,LS1052,1,1,1,63,B,3.0,Pass
R014074,S0419,CS11012,1,1,1,62,B,3.0,Pass
R014075,S0419,CS11021,1,1,1,53,C+,2.3,Pass
R014076,S0419,CS11032,1,1,1,70,A-,3.7,Pass
R014077,S0419,COE11013,1,1,1,79,A,4.0,Pass
R014078,S0419,CS11042,1,1,1,73,A-,3.7,Pass
R014079,S0419,SE11012,1,1,1,75,A,4.0,Pass
R014080,S0419,CM11033,1,1,1,49,C,2.0,Pass
R014081,S0419,CM11102,1,1,1,61,B,3.0,Pass
R014082,S0419,DL1132,1,1,1,65,B+,3.3,Pass
R014083,S0419,LS1052,1,1,1,70,A-,3.7,Pass
R014084,S0419,CS12012,1,2,1,83,A,4.0,Pass
R014085,S0419,CS12023,1,2,1,76,A,4.0,Pass
R014086,S0419,CS12033,1,2,1,74,A-,3.7,Pass
R014087,S0419,CS12041,1,2,1,93,A+,4.0,Pass
R014088,S0419,SE12012,1,2,1,65,B+,3.3,Pass
R014089,S0419,CM12052,1,2,1,61,B,3.0,Pass
R014090,S0419,COE12241,1,2,1,66,B+,3.3,Pass
R014091,S0419,COE12992,1,2,1,54,C+,2.3,Pass
R014092,S0419,DL2142,1,2,1,61,B,3.0,Pass
R014093,S0419,CS21012,2,3,1,45,C,2.0,Pass
R014094,S0419,CS21022,2,3,1,58,B-,2.7,Pass
R014095,S0419,CS21032,2,3,1,63,B,3.0,Pass
R014096,S0419,CS21042,2,3,1,74,A-,3.7,Pass
R014097,S0419,CS21052,2,3,1,76,A,4.0,Pass
R014098,S0419,SE21012,2,3,1,53,C+,2.3,Pass
R014099,S0419,CM21032,2,3,1,87,A+,4.0,Pass
R014100,S0419,CM21102,2,3,1,66,B+,3.3,Pass
R014101,S0419,MF2112,2,3,1,63,B,3.0,Pass
R014102,S0419,DL3152,2,3,1,42,C-,1.7,Pass
R014103,S0420,ITIC1113,1,1,1,86,A+,4.0,Pass
R014104,S0420,ITIC1123,1,1,1,82,A,4.0,Pass
R014105,S0420,ITIC1132,1,1,1,69,B+,3.3,Pass
R014106,S0420,ITIC1112,1,1,1,88,A+,4.0,Pass
R014107,S0420,ITIC1143,1,1,1,57,B-,2.7,Pass
R014108,S0420,ITIC1152,1,1,1,60,B,3.0,Pass
R014109,S0420,ITIC1172,1,1,1,91,A+,4.0,Pass
R014110,S0420,DL1112,1,1,1,73,A-,3.7,Pass
R014111,S0420,ITIC1213,1,2,1,67,B+,3.3,Pass
R014112,S0420,ITIC1223,1,2,1,70,A-,3.7,Pass
R014113,S0420,ITIC1233,1,2,1,62,B,3.0,Pass
R014114,S0420,ITIC1243,1,2,1,74,A-,3.7,Pass
R014115,S0420,ITIC1212,1,2,1,73,A-,3.7,Pass
R014116,S0420,ITIC1282,1,2,1,71,A-,3.7,Pass
R014117,S0420,ITIC1272,1,2,1,54,C+,2.3,Pass
R014118,S0420,LC1211,1,2,1,69,B+,3.3,Pass
R014119,S0420,DL1211,1,2,1,61,B,3.0,Pass
R014120,S0421,CS11012,1,1,1,68,B+,3.3,Pass
R014121,S0421,CS11021,1,1,1,73,A-,3.7,Pass
R014122,S0421,CS11042,1,1,1,64,B,3.0,Pass
R014123,S0421,DS11011,1,1,1,83,A,4.0,Pass
R014124,S0421,DS11023,1,1,1,46,C,2.0,Pass
R014125,S0421,DS11032,1,1,1,66,B+,3.3,Pass
R014126,S0421,MF1122,1,1,1,78,A,4.0,Pass
R014127,S0421,LC1133,1,1,1,56,B-,2.7,Pass
R014128,S0421,DS12013,1,2,1,66,B+,3.3,Pass
R014129,S0421,DS12022,1,2,1,75,A,4.0,Pass
R014130,S0421,DS12033,1,2,1,86,A+,4.0,Pass
R014131,S0421,CS12052,1,2,1,55,B-,2.7,Pass
R014132,S0421,DS12042,1,2,1,54,C+,2.3,Pass
R014133,S0421,MF1212,1,2,1,58,B-,2.7,Pass
R014134,S0421,LC1243,1,2,1,52,C+,2.3,Pass
R014135,S0421,DS21012,2,3,1,53,C+,2.3,Pass
R014136,S0421,DS21022,2,3,1,58,B-,2.7,Pass
R014137,S0421,DS21033,2,3,1,82,A,4.0,Pass
R014138,S0421,CS21063,2,3,1,65,B+,3.3,Pass
R014139,S0421,DS21042,2,3,1,69,B+,3.3,Pass
R014140,S0421,MF2123,2,3,1,58,B-,2.7,Pass
R014141,S0421,LC2353,2,3,1,72,A-,3.7,Pass
R014142,S0421,DS22012,2,4,1,89,A+,4.0,Pass
R014143,S0421,CS22032,2,4,1,59,B-,2.7,Pass
R014144,S0421,DS22023,2,4,1,88,A+,4.0,Pass
R014145,S0421,MF2222,2,4,1,73,A-,3.7,Pass
R014146,S0421,DS22032,2,4,1,69,B+,3.3,Pass
R014147,S0421,LC2463,2,4,1,69,B+,3.3,Pass
R014148,S0421,CS31142,3,5,1,73,A-,3.7,Pass
R014149,S0421,CS31153,3,5,1,89,A+,4.0,Pass
R014150,S0421,DS31012,3,5,1,75,A,4.0,Pass
R014151,S0421,CS31162,3,5,1,75,A,4.0,Pass
R014152,S0421,DS31023,3,5,1,64,B,3.0,Pass
R014153,S0421,DS31032,3,5,1,78,A,4.0,Pass
R014154,S0421,DS31042,3,5,1,58,B-,2.7,Pass
R014155,S0421,MF3113,3,5,1,70,A-,3.7,Pass
R014156,S0422,CS11012,1,1,1,70,A-,3.7,Pass
R014157,S0422,CS11021,1,1,1,75,A,4.0,Pass
R014158,S0422,CS11032,1,1,1,67,B+,3.3,Pass
R014159,S0422,COE11013,1,1,1,95,A+,4.0,Pass
R014160,S0422,CS11042,1,1,1,70,A-,3.7,Pass
R014161,S0422,SE11012,1,1,1,79,A,4.0,Pass
R014162,S0422,CM11033,1,1,1,65,B+,3.3,Pass
R014163,S0422,CM11102,1,1,1,83,A,4.0,Pass
R014164,S0422,DL1132,1,1,1,76,A,4.0,Pass
R014165,S0422,LS1052,1,1,1,73,A-,3.7,Pass
R014166,S0422,CS12012,1,2,1,61,B,3.0,Pass
R014167,S0422,CS12023,1,2,1,64,B,3.0,Pass
R014168,S0422,CS12033,1,2,1,91,A+,4.0,Pass
R014169,S0422,CS12041,1,2,1,64,B,3.0,Pass
R014170,S0422,CM12052,1,2,1,79,A,4.0,Pass
R014171,S0422,COE12241,1,2,1,62,B,3.0,Pass
R014172,S0422,COE12992,1,2,1,84,A,4.0,Pass
R014173,S0422,DL2142,1,2,1,61,B,3.0,Pass
R014174,S0422,CS21012,2,3,1,62,B,3.0,Pass
R014175,S0422,CS21022,2,3,1,65,B+,3.3,Pass
R014176,S0422,CS21032,2,3,1,66,B+,3.3,Pass
R014177,S0422,SE21012,2,3,1,77,A,4.0,Pass
R014178,S0422,CM21032,2,3,1,73,A-,3.7,Pass
R014179,S0422,CM21102,2,3,1,60,B,3.0,Pass
R014180,S0422,MF2112,2,3,1,68,B+,3.3,Pass
R014181,S0422,DL3152,2,3,1,56,B-,2.7,Pass
R014182,S0422,CS22012,2,4,1,79,A,4.0,Pass
R014183,S0422,CS22023,2,4,1,82,A,4.0,Pass
R014184,S0422,CS22993,2,4,1,72,A-,3.7,Pass
R014185,S0422,COE22032,2,4,1,75,A,4.0,Pass
R014186,S0422,CM22112,2,4,1,92,A+,4.0,Pass
R014187,S0422,DL4162,2,4,1,67,B+,3.3,Pass
R014188,S0422,COE12012,1,2,1,62,B,3.0,Pass
R014189,S0422,COE12022,1,2,1,79,A,4.0,Pass
R014190,S0422,COE21013,2,3,1,60,B,3.0,Pass
R014191,S0422,COE22012,2,4,1,70,A-,3.7,Pass
R014192,S0422,COE22023,2,4,1,66,B+,3.3,Pass
R014193,S0423,CS11012,1,1,1,72,A-,3.7,Pass
R014194,S0423,CS11021,1,1,1,49,C,2.0,Pass
R014195,S0423,CS11032,1,1,1,79,A,4.0,Pass
R014196,S0423,COE11013,1,1,1,50,C+,2.3,Pass
R014197,S0423,CS11042,1,1,1,54,C+,2.3,Pass
R014198,S0423,SE11012,1,1,1,73,A-,3.7,Pass
R014199,S0423,CM11033,1,1,1,78,A,4.0,Pass
R014200,S0423,CM11102,1,1,1,70,A-,3.7,Pass
R014201,S0423,DL1132,1,1,1,88,A+,4.0,Pass
R014202,S0423,LS1052,1,1,1,76,A,4.0,Pass
R014203,S0423,CS12012,1,2,1,72,A-,3.7,Pass
R014204,S0423,CS12023,1,2,1,90,A+,4.0,Pass
R014205,S0423,CS12033,1,2,1,92,A+,4.0,Pass
R014206,S0423,CS12041,1,2,1,81,A,4.0,Pass
R014207,S0423,SE12012,1,2,1,66,B+,3.3,Pass
R014208,S0423,CM12052,1,2,1,69,B+,3.3,Pass
R014209,S0423,COE12241,1,2,1,59,B-,2.7,Pass
R014210,S0423,COE12992,1,2,1,74,A-,3.7,Pass
R014211,S0423,DL2142,1,2,1,59,B-,2.7,Pass
R014212,S0423,CS21012,2,3,1,71,A-,3.7,Pass
R014213,S0423,CS21022,2,3,1,78,A,4.0,Pass
R014214,S0423,CS21032,2,3,1,53,C+,2.3,Pass
R014215,S0423,CS21042,2,3,1,61,B,3.0,Pass
R014216,S0423,CS21052,2,3,1,69,B+,3.3,Pass
R014217,S0423,SE21012,2,3,1,74,A-,3.7,Pass
R014218,S0423,CM21032,2,3,1,69,B+,3.3,Pass
R014219,S0423,CM21102,2,3,1,72,A-,3.7,Pass
R014220,S0423,MF2112,2,3,1,63,B,3.0,Pass
R014221,S0423,DL3152,2,3,1,55,B-,2.7,Pass
R014222,S0423,CS22012,2,4,1,69,B+,3.3,Pass
R014223,S0423,CS22023,2,4,1,73,A-,3.7,Pass
R014224,S0423,CS22993,2,4,1,71,A-,3.7,Pass
R014225,S0423,SE22013,2,4,1,76,A,4.0,Pass
R014226,S0423,SE22022,2,4,1,79,A,4.0,Pass
R014227,S0423,COE22032,2,4,1,82,A,4.0,Pass
R014228,S0423,CM22112,2,4,1,68,B+,3.3,Pass
R014229,S0423,DL4162,2,4,1,54,C+,2.3,Pass
R014230,S0423,CS31022,3,5,1,89,A+,4.0,Pass
R014231,S0423,CS31032,3,5,1,79,A,4.0,Pass
R014232,S0423,CS31042,3,5,1,64,B,3.0,Pass
R014233,S0423,CS31062,3,5,1,78,A,4.0,Pass
R014234,S0423,CS31012,3,5,1,83,A,4.0,Pass
R014235,S0423,CS31072,3,5,1,94,A+,4.0,Pass
R014236,S0423,SE31012,3,5,1,78,A,4.0,Pass
R014237,S0423,SE31022,3,5,1,87,A+,4.0,Pass
R014238,S0423,CS31092,3,5,1,62,B,3.0,Pass
R014239,S0423,CS31102,3,5,1,74,A-,3.7,Pass
R014240,S0423,CS31112,3,5,1,71,A-,3.7,Pass
R014241,S0423,CS31122,3,5,1,79,A,4.0,Pass
R014242,S0423,CS31132,3,5,1,93,A+,4.0,Pass
R014243,S0423,CS32042,3,6,1,78,A,4.0,Pass
R014244,S0423,CS32092,3,6,1,65,B+,3.3,Pass
R014245,S0423,SE32992,3,6,1,61,B,3.0,Pass
R014246,S0423,SE32012,3,6,1,93,A+,4.0,Pass
R014247,S0423,SE32022,3,6,1,81,A,4.0,Pass
R014248,S0423,CM32051,3,6,1,80,A,4.0,Pass
R014249,S0423,CS32012,3,6,1,71,A-,3.7,Pass
R014250,S0423,CS32022,3,6,1,78,A,4.0,Pass
R014251,S0423,CS32032,3,6,1,64,B,3.0,Pass
R014252,S0423,CS32082,3,6,1,79,A,4.0,Pass
R014253,S0423,CS32102,3,6,1,62,B,3.0,Pass
R014254,S0423,CS32112,3,6,1,71,A-,3.7,Pass
R014255,S0423,IT32262,3,6,1,68,B+,3.3,Pass
R014256,S0423,SE4012,4,7,1,39,D+,1.3,Pass
R014257,S0423,SE4022,4,7,1,71,A-,3.7,Pass
R014258,S0423,SE4042,4,7,1,65,B+,3.3,Pass
R014259,S0423,CS4012,4,7,1,73,A-,3.7,Pass
R014260,S0423,CS4022,4,7,1,75,A,4.0,Pass
R014261,S0423,CS4032,4,7,1,94,A+,4.0,Pass
R014262,S0423,CS4042,4,7,1,78,A,4.0,Pass
R014263,S0423,CS4062,4,7,1,79,A,4.0,Pass
R014264,S0424,CS11012,1,1,1,98,A+,4.0,Pass
R014265,S0424,CS11021,1,1,1,95,A+,4.0,Pass
R014266,S0424,CS11032,1,1,1,77,A,4.0,Pass
R014267,S0424,COE11013,1,1,1,98,A+,4.0,Pass
R014268,S0424,CS11042,1,1,1,85,A+,4.0,Pass
R014269,S0424,SE11012,1,1,1,98,A+,4.0,Pass
R014270,S0424,CM11033,1,1,1,78,A,4.0,Pass
R014271,S0424,CM11102,1,1,1,98,A+,4.0,Pass
R014272,S0424,DL1132,1,1,1,73,A-,3.7,Pass
R014273,S0424,LS1052,1,1,1,89,A+,4.0,Pass
R014274,S0424,CS12012,1,2,1,69,B+,3.3,Pass
R014275,S0424,CS12023,1,2,1,92,A+,4.0,Pass
R014276,S0424,CS12033,1,2,1,88,A+,4.0,Pass
R014277,S0424,CS12041,1,2,1,98,A+,4.0,Pass
R014278,S0424,CM12052,1,2,1,88,A+,4.0,Pass
R014279,S0424,COE12241,1,2,1,98,A+,4.0,Pass
R014280,S0424,COE12992,1,2,1,81,A,4.0,Pass
R014281,S0424,DL2142,1,2,1,85,A+,4.0,Pass
R014282,S0424,CS21012,2,3,1,90,A+,4.0,Pass
R014283,S0424,CS21022,2,3,1,98,A+,4.0,Pass
R014284,S0424,CS21032,2,3,1,96,A+,4.0,Pass
R014285,S0424,SE21012,2,3,1,98,A+,4.0,Pass
R014286,S0424,CM21032,2,3,1,95,A+,4.0,Pass
R014287,S0424,CM21102,2,3,1,98,A+,4.0,Pass
R014288,S0424,MF2112,2,3,1,79,A,4.0,Pass
R014289,S0424,DL3152,2,3,1,93,A+,4.0,Pass
R014290,S0424,CS22012,2,4,1,98,A+,4.0,Pass
R014291,S0424,CS22023,2,4,1,74,A-,3.7,Pass
R014292,S0424,CS22993,2,4,1,98,A+,4.0,Pass
R014293,S0424,COE22032,2,4,1,98,A+,4.0,Pass
R014294,S0424,CM22112,2,4,1,98,A+,4.0,Pass
R014295,S0424,DL4162,2,4,1,96,A+,4.0,Pass
R014296,S0424,COE12012,1,2,1,93,A+,4.0,Pass
R014297,S0424,COE12022,1,2,1,97,A+,4.0,Pass
R014298,S0424,COE21013,2,3,1,84,A,4.0,Pass
R014299,S0424,COE22012,2,4,1,88,A+,4.0,Pass
R014300,S0424,COE22023,2,4,1,78,A,4.0,Pass
R014301,S0424,COE31012,3,5,1,98,A+,4.0,Pass
R014302,S0424,COE31021,3,5,1,97,A+,4.0,Pass
R014303,S0424,COE31032,3,5,1,82,A,4.0,Pass
R014304,S0424,COE31052,3,5,1,95,A+,4.0,Pass
R014305,S0424,COE31062,3,5,1,98,A+,4.0,Pass
R014306,S0424,COE31072,3,5,1,98,A+,4.0,Pass
R014307,S0424,CS31042,3,5,1,82,A,4.0,Pass
R014308,S0424,CS31012,3,5,1,54,C+,2.3,Pass
R014309,S0424,CS31062,3,5,1,97,A+,4.0,Pass
R014310,S0424,CS31122,3,5,1,83,A,4.0,Pass
R014311,S0424,CS31092,3,5,1,98,A+,4.0,Pass
R014312,S0424,CS31102,3,5,1,98,A+,4.0,Pass
R014313,S0424,CS31112,3,5,1,98,A+,4.0,Pass
R014314,S0424,CS31132,3,5,1,98,A+,4.0,Pass
R014315,S0424,COE32012,3,6,1,98,A+,4.0,Pass
R014316,S0424,COE32022,3,6,1,98,A+,4.0,Pass
R014317,S0424,COE32992,3,6,1,98,A+,4.0,Pass
R014318,S0424,COE32032,3,6,1,98,A+,4.0,Pass
R014319,S0424,CS32042,3,6,1,92,A+,4.0,Pass
R014320,S0424,CM32051,3,6,1,78,A,4.0,Pass
R014321,S0424,COE32042,3,6,1,98,A+,4.0,Pass
R014322,S0424,COE32052,3,6,1,93,A+,4.0,Pass
R014323,S0424,CS32032,3,6,1,98,A+,4.0,Pass
R014324,S0424,CS32082,3,6,1,86,A+,4.0,Pass
R014325,S0424,CS32062,3,6,1,98,A+,4.0,Pass
R014326,S0424,CS32112,3,6,1,65,B+,3.3,Pass
R014327,S0424,CS32092,3,6,1,88,A+,4.0,Pass
R014328,S0424,COE4012,4,7,1,91,A+,4.0,Pass
R014329,S0424,COE4033,4,7,1,97,A+,4.0,Pass
R014330,S0424,CS4022,4,7,1,98,A+,4.0,Pass
R014331,S0424,CS4032,4,7,1,80,A,4.0,Pass
R014332,S0424,CS4042,4,7,1,98,A+,4.0,Pass
R014333,S0424,SE4042,4,7,1,98,A+,4.0,Pass
R014334,S0424,CS4062,4,7,1,98,A+,4.0,Pass
R014335,S0424,CS4092,4,7,1,98,A+,4.0,Pass
R014336,S0424,COE4022,4,7,1,87,A+,4.0,Pass
R014337,S0424,COE4042,4,7,1,78,A,4.0,Pass
R014338,S0425,CS11012,1,1,1,54,C+,2.3,Pass
R014339,S0425,CS11021,1,1,1,82,A,4.0,Pass
R014340,S0425,CS11042,1,1,1,58,B-,2.7,Pass
R014341,S0425,DS11011,1,1,1,90,A+,4.0,Pass
R014342,S0425,DS11023,1,1,1,77,A,4.0,Pass
R014343,S0425,DS11032,1,1,1,70,A-,3.7,Pass
R014344,S0425,MF1122,1,1,1,86,A+,4.0,Pass
R014345,S0425,LC1133,1,1,1,75,A,4.0,Pass
R014346,S0425,DS12013,1,2,1,90,A+,4.0,Pass
R014347,S0425,DS12022,1,2,1,76,A,4.0,Pass
R014348,S0425,DS12033,1,2,1,77,A,4.0,Pass
R014349,S0425,CS12052,1,2,1,72,A-,3.7,Pass
R014350,S0425,DS12042,1,2,1,78,A,4.0,Pass
R014351,S0425,MF1212,1,2,1,94,A+,4.0,Pass
R014352,S0425,LC1243,1,2,1,70,A-,3.7,Pass
R014353,S0426,ITIC1113,1,1,1,60,B,3.0,Pass
R014354,S0426,ITIC1123,1,1,1,59,B-,2.7,Pass
R014355,S0426,ITIC1132,1,1,1,47,C,2.0,Pass
R014356,S0426,ITIC1112,1,1,1,42,C-,1.7,Pass
R014357,S0426,ITIC1143,1,1,1,54,C+,2.3,Pass
R014358,S0426,ITIC1152,1,1,1,64,B,3.0,Pass
R014359,S0426,ITIC1172,1,1,1,61,B,3.0,Pass
R014360,S0426,DL1112,1,1,1,43,C-,1.7,Pass
R014361,S0426,ITIC1213,1,2,1,58,B-,2.7,Pass
R014362,S0426,ITIC1223,1,2,1,66,B+,3.3,Pass
R014363,S0426,ITIC1233,1,2,1,44,C-,1.7,Pass
R014364,S0426,ITIC1243,1,2,1,57,B-,2.7,Pass
R014365,S0426,ITIC1212,1,2,1,71,A-,3.7,Pass
R014366,S0426,ITIC1282,1,2,1,43,C-,1.7,Pass
R014367,S0426,ITIC1272,1,2,1,65,B+,3.3,Pass
R014368,S0426,LC1211,1,2,1,70,A-,3.7,Pass
R014369,S0426,DL1211,1,2,1,50,C+,2.3,Pass
R014370,S0427,CS11012,1,1,1,69,B+,3.3,Pass
R014371,S0427,CS11021,1,1,1,76,A,4.0,Pass
R014372,S0427,CS11032,1,1,1,90,A+,4.0,Pass
R014373,S0427,COE11013,1,1,1,78,A,4.0,Pass
R014374,S0427,CS11042,1,1,1,62,B,3.0,Pass
R014375,S0427,SE11012,1,1,1,93,A+,4.0,Pass
R014376,S0427,CM11033,1,1,1,77,A,4.0,Pass
R014377,S0427,CM11102,1,1,1,91,A+,4.0,Pass
R014378,S0427,DL1132,1,1,1,60,B,3.0,Pass
R014379,S0427,LS1052,1,1,1,74,A-,3.7,Pass
R014380,S0428,CS11012,1,1,1,93,A+,4.0,Pass
R014381,S0428,CS11021,1,1,1,90,A+,4.0,Pass
R014382,S0428,CS11032,1,1,1,80,A,4.0,Pass
R014383,S0428,COE11013,1,1,1,89,A+,4.0,Pass
R014384,S0428,CS11042,1,1,1,98,A+,4.0,Pass
R014385,S0428,SE11012,1,1,1,84,A,4.0,Pass
R014386,S0428,CM11033,1,1,1,98,A+,4.0,Pass
R014387,S0428,CM11102,1,1,1,67,B+,3.3,Pass
R014388,S0428,DL1132,1,1,1,61,B,3.0,Pass
R014389,S0428,LS1052,1,1,1,90,A+,4.0,Pass
R014390,S0429,CS11012,1,1,1,44,C-,1.7,Pass
R014391,S0429,CS11021,1,1,1,79,A,4.0,Pass
R014392,S0429,CS11032,1,1,1,46,C,2.0,Pass
R014393,S0429,COE11013,1,1,1,80,A,4.0,Pass
R014394,S0429,CS11042,1,1,1,70,A-,3.7,Pass
R014395,S0429,SE11012,1,1,1,61,B,3.0,Pass
R014396,S0429,CM11033,1,1,1,67,B+,3.3,Pass
R014397,S0429,CM11102,1,1,1,67,B+,3.3,Pass
R014398,S0429,DL1132,1,1,1,56,B-,2.7,Pass
R014399,S0429,LS1052,1,1,1,74,A-,3.7,Pass
R014400,S0429,CS12012,1,2,1,78,A,4.0,Pass
R014401,S0429,CS12023,1,2,1,64,B,3.0,Pass
R014402,S0429,CS12033,1,2,1,56,B-,2.7,Pass
R014403,S0429,CS12041,1,2,1,77,A,4.0,Pass
R014404,S0429,SE12012,1,2,1,40,C-,1.7,Pass
R014405,S0429,CM12052,1,2,1,67,B+,3.3,Pass
R014406,S0429,COE12241,1,2,1,70,A-,3.7,Pass
R014407,S0429,COE12992,1,2,1,53,C+,2.3,Pass
R014408,S0429,DL2142,1,2,1,69,B+,3.3,Pass
R014409,S0429,CS21012,2,3,1,62,B,3.0,Pass
R014410,S0429,CS21022,2,3,1,56,B-,2.7,Pass
R014411,S0429,CS21032,2,3,1,73,A-,3.7,Pass
R014412,S0429,CS21042,2,3,1,50,C+,2.3,Pass
R014413,S0429,CS21052,2,3,1,72,A-,3.7,Pass
R014414,S0429,SE21012,2,3,1,40,C-,1.7,Pass
R014415,S0429,CM21032,2,3,1,65,B+,3.3,Pass
R014416,S0429,CM21102,2,3,1,63,B,3.0,Pass
R014417,S0429,MF2112,2,3,1,52,C+,2.3,Pass
R014418,S0429,DL3152,2,3,1,63,B,3.0,Pass
R014419,S0429,CS22012,2,4,1,61,B,3.0,Pass
R014420,S0429,CS22023,2,4,1,74,A-,3.7,Pass
R014421,S0429,CS22993,2,4,1,68,B+,3.3,Pass
R014422,S0429,SE22013,2,4,1,67,B+,3.3,Pass
R014423,S0429,SE22022,2,4,1,65,B+,3.3,Pass
R014424,S0429,COE22032,2,4,1,57,B-,2.7,Pass
R014425,S0429,CM22112,2,4,1,59,B-,2.7,Pass
R014426,S0429,DL4162,2,4,1,61,B,3.0,Pass
R014427,S0430,CS11012,1,1,1,79,A,4.0,Pass
R014428,S0430,CS11021,1,1,1,69,B+,3.3,Pass
R014429,S0430,CS11032,1,1,1,72,A-,3.7,Pass
R014430,S0430,COE11013,1,1,1,66,B+,3.3,Pass
R014431,S0430,CS11042,1,1,1,60,B,3.0,Pass
R014432,S0430,SE11012,1,1,1,58,B-,2.7,Pass
R014433,S0430,CM11033,1,1,1,70,A-,3.7,Pass
R014434,S0430,CM11102,1,1,1,74,A-,3.7,Pass
R014435,S0430,DL1132,1,1,1,56,B-,2.7,Pass
R014436,S0430,LS1052,1,1,1,80,A,4.0,Pass
R014437,S0430,CS12012,1,2,1,59,B-,2.7,Pass
R014438,S0430,CS12023,1,2,1,46,C,2.0,Pass
R014439,S0430,CS12033,1,2,1,42,C-,1.7,Pass
R014440,S0430,CS12041,1,2,1,43,C-,1.7,Pass
R014441,S0430,CM12052,1,2,1,57,B-,2.7,Pass
R014442,S0430,COE12241,1,2,1,59,B-,2.7,Pass
R014443,S0430,COE12992,1,2,1,69,B+,3.3,Pass
R014444,S0430,DL2142,1,2,1,57,B-,2.7,Pass
R014445,S0430,CS21012,2,3,1,70,A-,3.7,Pass
R014446,S0430,CS21022,2,3,1,62,B,3.0,Pass
R014447,S0430,CS21032,2,3,1,61,B,3.0,Pass
R014448,S0430,SE21012,2,3,1,55,B-,2.7,Pass
R014449,S0430,CM21032,2,3,1,77,A,4.0,Pass
R014450,S0430,CM21102,2,3,1,44,C-,1.7,Pass
R014451,S0430,MF2112,2,3,1,60,B,3.0,Pass
R014452,S0430,DL3152,2,3,1,55,B-,2.7,Pass
R014453,S0430,CS22012,2,4,1,70,A-,3.7,Pass
R014454,S0430,CS22023,2,4,1,61,B,3.0,Pass
R014455,S0430,CS22993,2,4,1,61,B,3.0,Pass
R014456,S0430,COE22032,2,4,1,58,B-,2.7,Pass
R014457,S0430,CM22112,2,4,1,76,A,4.0,Pass
R014458,S0430,DL4162,2,4,1,57,B-,2.7,Pass
R014459,S0430,COE12012,1,2,1,83,A,4.0,Pass
R014460,S0430,COE12022,1,2,1,64,B,3.0,Pass
R014461,S0430,COE21013,2,3,1,61,B,3.0,Pass
R014462,S0430,COE22012,2,4,1,59,B-,2.7,Pass
R014463,S0430,COE22023,2,4,1,67,B+,3.3,Pass
R014464,S0430,COE31012,3,5,1,55,B-,2.7,Pass
R014465,S0430,COE31021,3,5,1,63,B,3.0,Pass
R014466,S0430,COE31032,3,5,1,61,B,3.0,Pass
R014467,S0430,COE31052,3,5,1,65,B+,3.3,Pass
R014468,S0430,COE31062,3,5,1,65,B+,3.3,Pass
R014469,S0430,COE31072,3,5,1,65,B+,3.3,Pass
R014470,S0430,CS31042,3,5,1,62,B,3.0,Pass
R014471,S0430,CS31012,3,5,1,74,A-,3.7,Pass
R014472,S0430,CS31062,3,5,1,66,B+,3.3,Pass
R014473,S0430,CS31122,3,5,1,90,A+,4.0,Pass
R014474,S0430,CS31092,3,5,1,62,B,3.0,Pass
R014475,S0430,CS31102,3,5,1,72,A-,3.7,Pass
R014476,S0430,CS31112,3,5,1,53,C+,2.3,Pass
R014477,S0430,CS31132,3,5,1,76,A,4.0,Pass
R014478,S0430,COE32012,3,6,1,53,C+,2.3,Pass
R014479,S0430,COE32022,3,6,1,66,B+,3.3,Pass
R014480,S0430,COE32992,3,6,1,54,C+,2.3,Pass
R014481,S0430,COE32032,3,6,1,66,B+,3.3,Pass
R014482,S0430,CS32042,3,6,1,58,B-,2.7,Pass
R014483,S0430,CM32051,3,6,1,52,C+,2.3,Pass
R014484,S0430,COE32042,3,6,1,58,B-,2.7,Pass
R014485,S0430,COE32052,3,6,1,78,A,4.0,Pass
R014486,S0430,CS32032,3,6,1,66,B+,3.3,Pass
R014487,S0430,CS32082,3,6,1,47,C,2.0,Pass
R014488,S0430,CS32062,3,6,1,73,A-,3.7,Pass
R014489,S0430,CS32112,3,6,1,51,C+,2.3,Pass
R014490,S0430,CS32092,3,6,1,69,B+,3.3,Pass
R014491,S0430,COE4012,4,7,1,67,B+,3.3,Pass
R014492,S0430,COE4033,4,7,1,68,B+,3.3,Pass
R014493,S0430,CS4022,4,7,1,81,A,4.0,Pass
R014494,S0430,CS4032,4,7,1,52,C+,2.3,Pass
R014495,S0430,CS4042,4,7,1,68,B+,3.3,Pass
R014496,S0430,SE4042,4,7,1,75,A,4.0,Pass
R014497,S0430,CS4062,4,7,1,54,C+,2.3,Pass
R014498,S0430,CS4092,4,7,1,53,C+,2.3,Pass
R014499,S0430,COE4022,4,7,1,58,B-,2.7,Pass
R014500,S0430,COE4042,4,7,1,65,B+,3.3,Pass
R014501,S0430,COE42999,4,8,1,46,C,2.0,Pass
R014502,S0430,COE42986,4,8,1,67,B+,3.3,Pass
